,"Filtered Water Flow Rate, GPM","Filtered Water Flow Rate, m3/hr"
6/21/2025 10:30,0,0
6/21/2025 10:45,0,0
6/21/2025 11:00,0,0
6/21/2025 11:15,0,0
6/21/2025 11:30,0,0
6/21/2025 11:45,0,0
6/21/2025 12:00,0,0
6/21/2025 12:15,0,0
6/21/2025 12:30,0,0
6/21/2025 12:45,0,0
6/21/2025 13:00,0,0
6/21/2025 13:15,0,0
6/21/2025 13:30,0,0
6/21/2025 13:45,0,0
6/21/2025 14:00,0,0
6/21/2025 14:15,0,0
6/21/2025 14:30,0,0
6/21/2025 14:45,0,0
6/21/2025 15:00,0,0
6/21/2025 15:15,0,0
6/21/2025 15:30,0,0
6/21/2025 15:45,0,0
6/21/2025 16:00,0,0
6/21/2025 16:15,0,0
6/21/2025 16:30,0,0
6/21/2025 16:45,0,0
6/21/2025 17:00,0,0
6/21/2025 17:15,0,0
6/21/2025 17:30,0,0
6/21/2025 17:45,0,0
6/21/2025 18:00,0,0
6/21/2025 18:15,0,0
6/21/2025 18:30,0,0
6/21/2025 18:45,0,0
6/21/2025 19:00,0,0
6/21/2025 19:15,0,0
6/21/2025 19:30,0,0
6/21/2025 19:45,0,0
6/21/2025 20:00,0,0
6/21/2025 20:15,0,0
6/21/2025 20:30,0,0
6/21/2025 20:45,0,0
6/21/2025 21:00,0,0
6/21/2025 21:15,0,0
6/21/2025 21:30,0,0
6/21/2025 21:45,1.333333333,0.302832943
6/21/2025 22:00,48.88,11.10185568
6/21/2025 22:15,108.1333333,24.55975165
6/21/2025 22:30,108,24.52946836
6/21/2025 22:45,107.4133333,24.39622186
6/21/2025 23:00,106,24.07521894
6/21/2025 23:15,104.6666667,23.772386
6/21/2025 23:30,104.7466667,23.79055598
6/21/2025 23:45,104,23.62096953
6/22/2025 0:00,104,23.62096953
6/22/2025 0:15,104,23.62096953
6/22/2025 0:30,102.7466667,23.33630656
6/22/2025 0:45,103.3333333,23.46955306
6/22/2025 1:00,102.1069004,23.19099983
6/22/2025 1:15,102.595511,23.30197538
6/22/2025 1:30,101.4888889,23.05063415
6/22/2025 1:45,103.2555556,23.4518878
6/22/2025 2:00,100.7444444,22.88155243
6/22/2025 2:15,101.9222222,23.14905486
6/22/2025 2:30,100.7444444,22.88155243
6/22/2025 2:45,101.3333333,23.01530364
6/22/2025 3:00,101.2555556,22.99763839
6/22/2025 3:15,100.6666667,22.86388717
6/22/2025 3:30,100.7444444,22.88155243
6/22/2025 3:45,100.5888889,22.84622192
6/22/2025 4:00,100.7444444,22.88155243
6/22/2025 4:15,100,22.7124707
6/22/2025 4:30,100,22.7124707
6/22/2025 4:45,100,22.7124707
6/22/2025 5:00,100,22.7124707
6/22/2025 5:15,99.41111111,22.57871948
6/22/2025 5:30,99.25555556,22.54338897
6/22/2025 5:45,100,22.7124707
6/22/2025 6:00,100,22.7124707
6/22/2025 6:15,100.0493415,22.72367737
6/22/2025 6:30,98.80417733,22.44086983
6/22/2025 6:45,99.92444444,22.69531017
6/22/2025 7:00,98.74222222,22.42679829
6/22/2025 7:15,99.33333333,22.56105423
6/22/2025 7:30,99.25777778,22.5438937
6/22/2025 7:45,98.66666667,22.40963776
6/22/2025 8:00,98.74222222,22.42679829
6/22/2025 8:15,99.33333333,22.56105423
6/22/2025 8:30,99.25777778,22.5438937
6/22/2025 8:45,98.07555556,22.27538182
6/22/2025 9:00,98,22.25822129
6/22/2025 9:15,99.33333333,22.56105423
6/22/2025 9:30,98,22.25822129
6/22/2025 9:45,98.59111111,22.39247722
6/22/2025 10:00,98.74222222,22.42679829
6/22/2025 10:15,98,22.25822129
6/22/2025 10:30,98,22.25822129
6/22/2025 10:45,98,22.25822129
6/22/2025 11:00,98,22.25822129
6/22/2025 11:15,98,22.25822129
6/22/2025 11:30,98.10307179,22.28163144
6/22/2025 11:45,98.00599889,22.25958378
6/22/2025 12:00,98,22.25822129
6/22/2025 12:15,98,22.25822129
6/22/2025 12:30,98,22.25822129
6/22/2025 12:45,96.66666667,21.95538834
6/22/2025 13:00,98,22.25822129
6/22/2025 13:15,98,22.25822129
6/22/2025 13:30,96.74,21.97204416
6/22/2025 13:45,97.33333333,22.10680481
6/22/2025 14:00,97.26,22.090149
6/22/2025 14:15,96.66666667,21.95538834
6/22/2025 14:30,96.74,21.97204416
6/22/2025 14:45,97.33333333,22.10680481
6/22/2025 15:00,97.26,22.090149
6/22/2025 15:15,96.66666667,21.95538834
6/22/2025 15:30,96.74,21.97204416
6/22/2025 15:45,97.33333333,22.10680481
6/22/2025 16:00,96,21.80397187
6/22/2025 16:15,97.33333333,22.10680481
6/22/2025 16:30,97.26,22.090149
6/22/2025 16:45,96.12105732,21.83146698
6/22/2025 17:00,97.32134298,22.10408151
6/22/2025 17:15,96.07111111,21.82012296
6/22/2025 17:30,96,21.80397187
6/22/2025 17:45,97.33333333,22.10680481
6/22/2025 18:00,96,21.80397187
6/22/2025 18:15,92.42666667,20.99237959
6/22/2025 18:30,30.98666667,7.037837588
6/22/2025 18:45,0,0
6/22/2025 19:00,0,0
6/22/2025 19:15,0,0
6/22/2025 19:30,0,0
6/22/2025 19:45,0,0
6/22/2025 20:00,0,0
6/22/2025 20:15,0,0
6/22/2025 20:30,0,0
6/22/2025 20:45,0,0
6/22/2025 21:00,0,0
6/22/2025 21:15,0,0
6/22/2025 21:30,0,0
6/22/2025 21:45,0,0
6/22/2025 22:00,0,0
6/22/2025 22:15,0,0
6/22/2025 22:30,0,0
6/22/2025 22:45,0,0
6/22/2025 23:00,0,0
6/22/2025 23:15,0,0
6/22/2025 23:30,0,0
6/22/2025 23:45,0,0
6/23/2025 0:00,0,0
6/23/2025 0:15,0,0
6/23/2025 0:30,0,0
6/23/2025 0:45,0,0
6/23/2025 1:00,0,0
6/23/2025 1:15,0,0
6/23/2025 1:30,0,0
6/23/2025 1:45,0,0
6/23/2025 2:00,0,0
6/23/2025 2:15,0,0
6/23/2025 2:30,0,0
6/23/2025 2:45,0,0
6/23/2025 3:00,0,0
6/23/2025 3:15,0,0
6/23/2025 3:30,0,0
6/23/2025 3:45,0,0
6/23/2025 4:00,0,0
6/23/2025 4:15,0,0
6/23/2025 4:30,0,0
6/23/2025 4:45,0,0
6/23/2025 5:00,0,0
6/23/2025 5:15,0,0
6/23/2025 5:30,0,0
6/23/2025 5:45,0,0
6/23/2025 6:00,0,0
6/23/2025 6:15,0,0
6/23/2025 6:30,0,0
6/23/2025 6:45,0,0
6/23/2025 7:00,0,0
6/23/2025 7:15,0,0
6/23/2025 7:30,0,0
6/23/2025 7:45,0,0
6/23/2025 8:00,0,0
6/23/2025 8:15,0,0
6/23/2025 8:30,0,0
6/23/2025 8:45,0,0
6/23/2025 9:00,0,0
6/23/2025 9:15,0,0
6/23/2025 9:30,0,0
6/23/2025 9:45,0,0
6/23/2025 10:00,0,0
6/23/2025 10:15,0,0
6/23/2025 10:30,0,0
6/23/2025 10:45,0,0
6/23/2025 11:00,0,0
6/23/2025 11:15,0,0
6/23/2025 11:30,0,0
6/23/2025 11:45,0,0
6/23/2025 12:00,0,0
6/23/2025 12:15,0,0
6/23/2025 12:30,0,0
6/23/2025 12:45,0,0
6/23/2025 13:00,0,0
6/23/2025 13:15,0,0
6/23/2025 13:30,0,0
6/23/2025 13:45,0,0
6/23/2025 14:00,0,0
6/23/2025 14:15,0,0
6/23/2025 14:30,0,0
6/23/2025 14:45,0,0
6/23/2025 15:00,0,0
6/23/2025 15:15,0,0
6/23/2025 15:30,0,0
6/23/2025 15:45,0,0
6/23/2025 16:00,0,0
6/23/2025 16:15,0,0
6/23/2025 16:30,0,0
6/23/2025 16:45,0,0
6/23/2025 17:00,0,0
6/23/2025 17:15,0,0
6/23/2025 17:30,0,0
6/23/2025 17:45,0,0
6/23/2025 18:00,0,0
6/23/2025 18:15,0,0
6/23/2025 18:30,0,0
6/23/2025 18:45,0,0
6/23/2025 19:00,0,0
6/23/2025 19:15,0,0
6/23/2025 19:30,0,0
6/23/2025 19:45,0,0
6/23/2025 20:00,0,0
6/23/2025 20:15,0,0
6/23/2025 20:30,0,0
6/23/2025 20:45,0,0
6/23/2025 21:00,0,0
6/23/2025 21:15,0,0
6/23/2025 21:30,0,0
6/23/2025 21:45,0,0
6/23/2025 22:00,0,0
6/23/2025 22:15,0,0
6/23/2025 22:30,0,0
6/23/2025 22:45,0,0
6/23/2025 23:00,0,0
6/23/2025 23:15,0,0
6/23/2025 23:30,0,0
6/23/2025 23:45,0,0
6/24/2025 0:00,0,0
6/24/2025 0:15,0,0
6/24/2025 0:30,0,0
6/24/2025 0:45,0,0
6/24/2025 1:00,0,0
6/24/2025 1:15,0,0
6/24/2025 1:30,0,0
6/24/2025 1:45,0,0
6/24/2025 2:00,0,0
6/24/2025 2:15,0,0
6/24/2025 2:30,0,0
6/24/2025 2:45,0,0
6/24/2025 3:00,0,0
6/24/2025 3:15,0,0
6/24/2025 3:30,0,0
6/24/2025 3:45,0,0
6/24/2025 4:00,0,0
6/24/2025 4:15,0,0
6/24/2025 4:30,0,0
6/24/2025 4:45,0,0
6/24/2025 5:00,0,0
6/24/2025 5:15,0,0
6/24/2025 5:30,0,0
6/24/2025 5:45,0,0
6/24/2025 6:00,0,0
6/24/2025 6:15,0,0
6/24/2025 6:30,0,0
6/24/2025 6:45,0,0
6/24/2025 7:00,0,0
6/24/2025 7:15,0,0
6/24/2025 7:30,0,0
6/24/2025 7:45,0,0
6/24/2025 8:00,0,0
6/24/2025 8:15,0,0
6/24/2025 8:30,0,0
6/24/2025 8:45,0,0
6/24/2025 9:00,0,0
6/24/2025 9:15,0,0
6/24/2025 9:30,0,0
6/24/2025 9:45,0,0
6/24/2025 10:00,0,0
6/24/2025 10:15,0,0
6/24/2025 10:30,0,0
6/24/2025 10:45,0,0
6/24/2025 11:00,0,0
6/24/2025 11:15,0,0
6/24/2025 11:30,0,0
6/24/2025 11:45,0,0
6/24/2025 12:00,0,0
6/24/2025 12:15,0,0
6/24/2025 12:30,0,0
6/24/2025 12:45,0,0
6/24/2025 13:00,1.28,0.290719625
6/24/2025 13:15,22.74666667,5.166330002
6/24/2025 13:30,97.04,22.04018157
6/24/2025 13:45,108.0533333,24.54158167
6/24/2025 14:00,108,24.52946836
6/24/2025 14:15,106.0533333,24.08733226
6/24/2025 14:30,106,24.07521894
6/24/2025 14:45,105.3866667,23.93591579
6/24/2025 15:00,104,23.62096953
6/24/2025 15:15,104.0534372,23.63310644
6/24/2025 15:30,104.0623113,23.63512195
6/24/2025 15:45,104,23.62096953
6/24/2025 16:00,102.7177778,23.32974518
6/24/2025 16:15,103.3333333,23.46955306
6/24/2025 16:30,103.2822222,23.45794446
6/24/2025 16:45,102.0511111,23.17832871
6/24/2025 17:00,102,23.16672011
6/24/2025 17:15,102,23.16672011
6/24/2025 17:30,102,23.16672011
6/24/2025 17:45,102,23.16672011
6/24/2025 18:00,100.7177778,22.87549577
6/24/2025 18:15,101.9488889,23.15511152
6/24/2025 18:30,100.7177778,22.87549577
6/24/2025 18:45,101.9488889,23.15511152
6/24/2025 19:00,100.7177778,22.87549577
6/24/2025 19:15,101.3333333,23.01530364
6/24/2025 19:30,100,22.7124707
6/24/2025 19:45,101.3333333,23.01530364
6/24/2025 20:00,100,22.7124707
6/24/2025 20:15,101.3333333,23.01530364
6/24/2025 20:30,100,22.7124707
6/24/2025 20:45,100.1112966,22.73774891
6/24/2025 21:00,100,22.7124707
6/24/2025 21:15,100,22.7124707
6/24/2025 21:30,100,22.7124707
6/24/2025 21:45,100,22.7124707
6/24/2025 22:00,100,22.7124707
6/24/2025 22:15,98.66666667,22.40963776
6/24/2025 22:30,100,22.7124707
6/24/2025 22:45,99.38222222,22.5721581
6/24/2025 23:00,99.28444444,22.54995035
6/24/2025 23:15,90.04888889,20.4523275
6/24/2025 23:30,99.28444444,22.54995035
6/24/2025 23:45,99.38222222,22.5721581
6/25/2025 0:00,99.28444444,22.54995035
6/25/2025 0:15,98.66666667,22.40963776
6/25/2025 0:30,98.71555556,22.42074163
6/25/2025 0:45,99.33333333,22.56105423
6/25/2025 1:00,98,22.25822129
6/25/2025 1:15,99.33333333,22.56105423
6/25/2025 1:30,98,22.25822129
6/25/2025 1:45,99.33333333,22.56105423
6/25/2025 2:00,98.1052532,22.28212689
6/25/2025 2:15,98.00381747,22.25908833
6/25/2025 2:30,99.28666667,22.55045508
6/25/2025 2:45,98.04666667,22.26882044
6/25/2025 3:00,98,22.25822129
6/25/2025 3:15,99.33333333,22.56105423
6/25/2025 3:30,98,22.25822129
6/25/2025 3:45,98,22.25822129
6/25/2025 4:00,98,22.25822129
6/25/2025 4:15,98,22.25822129
6/25/2025 4:30,98,22.25822129
6/25/2025 4:45,98,22.25822129
6/25/2025 5:00,98,22.25822129
6/25/2025 5:15,97.38,22.11740397
6/25/2025 5:30,97.28666667,22.09620566
6/25/2025 5:45,98,22.25822129
6/25/2025 6:00,98,22.25822129
6/25/2025 6:15,98,22.25822129
6/25/2025 6:30,96.71333333,21.9659875
6/25/2025 6:45,97.95333333,22.24762213
6/25/2025 7:00,98,22.25822129
6/25/2025 7:15,97.42763866,22.12822388
6/25/2025 7:30,97.34587275,22.10965283
6/25/2025 7:45,97.37777778,22.11689925
6/25/2025 8:00,97.28888889,22.09671038
6/25/2025 8:15,97.37777778,22.11689925
6/25/2025 8:30,97.28888889,22.09671038
6/25/2025 8:45,96.66666667,21.95538834
6/25/2025 9:00,96.71111111,21.96548277
6/25/2025 9:15,77.42222222,17.58449954
6/25/2025 9:30,11.37777778,2.584174444
6/25/2025 9:45,0,0
6/25/2025 10:00,0,0
6/25/2025 10:15,0,0
6/25/2025 10:30,0,0
6/25/2025 10:45,0,0
6/25/2025 11:00,0,0
6/25/2025 11:15,0,0
6/25/2025 11:30,0,0
6/25/2025 11:45,0,0
6/25/2025 12:00,0,0
6/25/2025 12:15,0,0
6/25/2025 12:30,0,0
6/25/2025 12:45,0,0
6/25/2025 13:00,0,0
6/25/2025 13:15,0,0
6/25/2025 13:30,0,0
6/25/2025 13:45,0,0
6/25/2025 14:00,0,0
6/25/2025 14:15,0,0
6/25/2025 14:30,0,0
6/25/2025 14:45,0,0
6/25/2025 15:00,0,0
6/25/2025 15:15,0,0
6/25/2025 15:30,0,0
6/25/2025 15:45,0,0
6/25/2025 16:00,0,0
6/25/2025 16:15,0,0
6/25/2025 16:30,0,0
6/25/2025 16:45,0,0
6/25/2025 17:00,0,0
6/25/2025 17:15,0,0
6/25/2025 17:30,0,0
6/25/2025 17:45,0,0
6/25/2025 18:00,0,0
6/25/2025 18:15,0,0
6/25/2025 18:30,0,0
6/25/2025 18:45,0,0
6/25/2025 19:00,0,0
6/25/2025 19:15,0,0
6/25/2025 19:30,0,0
6/25/2025 19:45,0,0
6/25/2025 20:00,0,0
6/25/2025 20:15,0,0
6/25/2025 20:30,0,0
6/25/2025 20:45,0,0
6/25/2025 21:00,0,0
6/25/2025 21:15,0,0
6/25/2025 21:30,0,0
6/25/2025 21:45,0,0
6/25/2025 22:00,0,0
6/25/2025 22:15,0,0
6/25/2025 22:30,0,0
6/25/2025 22:45,0,0
6/25/2025 23:00,0,0
6/25/2025 23:15,0,0
6/25/2025 23:30,0,0
6/25/2025 23:45,0,0
6/26/2025 0:00,0,0
6/26/2025 0:15,0,0
6/26/2025 0:30,0,0
6/26/2025 0:45,0,0
6/26/2025 1:00,0,0
6/26/2025 1:15,0,0
6/26/2025 1:30,0,0
6/26/2025 1:45,0,0
6/26/2025 2:00,0,0
6/26/2025 2:15,0,0
6/26/2025 2:30,0,0
6/26/2025 2:45,0,0
6/26/2025 3:00,0,0
6/26/2025 3:15,0,0
6/26/2025 3:30,0,0
6/26/2025 3:45,0,0
6/26/2025 4:00,0,0
6/26/2025 4:15,0,0
6/26/2025 4:30,0,0
6/26/2025 4:45,0,0
6/26/2025 5:00,0,0
6/26/2025 5:15,0,0
6/26/2025 5:30,0,0
6/26/2025 5:45,0,0
6/26/2025 6:00,0,0
6/26/2025 6:15,0,0
6/26/2025 6:30,0,0
6/26/2025 6:45,0,0
6/26/2025 7:00,0,0
6/26/2025 7:15,0,0
6/26/2025 7:30,0,0
6/26/2025 7:45,0,0
6/26/2025 8:00,0,0
6/26/2025 8:15,0,0
6/26/2025 8:30,0,0
6/26/2025 8:45,0,0
6/26/2025 9:00,0,0
6/26/2025 9:15,0,0
6/26/2025 9:30,0,0
6/26/2025 9:45,0,0
6/26/2025 10:00,0,0
6/26/2025 10:15,0,0
6/26/2025 10:30,0,0
6/26/2025 10:45,0,0
6/26/2025 11:00,0,0
6/26/2025 11:15,0,0
6/26/2025 11:30,0,0
6/26/2025 11:45,1.333333333,0.302832943
6/26/2025 12:00,42.9,9.74364993
6/26/2025 12:15,108.6333333,24.673314
6/26/2025 12:30,106.7,24.23420624
6/26/2025 12:45,106.7,24.23420624
6/26/2025 13:00,59.8,13.58205748
6/26/2025 13:15,0.6,0.136274824
6/26/2025 13:30,0,0
6/26/2025 13:45,0,0
6/26/2025 14:00,0,0
6/26/2025 14:15,0,0
6/26/2025 14:30,0,0
6/26/2025 14:45,0,0
6/26/2025 15:00,0,0
6/26/2025 15:15,0,0
6/26/2025 15:30,0,0
6/26/2025 15:45,0,0
6/26/2025 16:00,0,0
6/26/2025 16:15,0,0
6/26/2025 16:30,0,0
6/26/2025 16:45,0,0
6/26/2025 17:00,0,0
6/26/2025 17:15,0,0
6/26/2025 17:30,0,0
6/26/2025 17:45,0,0
6/26/2025 18:00,0,0
6/26/2025 18:15,0,0
6/26/2025 18:30,0,0
6/26/2025 18:45,0,0
6/26/2025 19:00,0,0
6/26/2025 19:15,0,0
6/26/2025 19:30,0,0
6/26/2025 19:45,0,0
6/26/2025 20:00,0,0
6/26/2025 20:15,0,0
6/26/2025 20:30,0,0
6/26/2025 20:45,0,0
6/26/2025 21:00,0,0
6/26/2025 21:15,0,0
6/26/2025 21:30,0,0
6/26/2025 21:45,0,0
6/26/2025 22:00,0,0
6/26/2025 22:15,0,0
6/26/2025 22:30,0,0
6/26/2025 22:45,0,0
6/26/2025 23:00,0,0
6/26/2025 23:15,0,0
6/26/2025 23:30,0,0
6/26/2025 23:45,0,0
6/27/2025 0:00,0,0
6/27/2025 0:15,0,0
6/27/2025 0:30,0,0
6/27/2025 0:45,0,0
6/27/2025 1:00,0,0
6/27/2025 1:15,0,0
6/27/2025 1:30,0,0
6/27/2025 1:45,0,0
6/27/2025 2:00,0,0
6/27/2025 2:15,0,0
6/27/2025 2:30,0,0
6/27/2025 2:45,0,0
6/27/2025 3:00,0,0
6/27/2025 3:15,0,0
6/27/2025 3:30,0,0
6/27/2025 3:45,0,0
6/27/2025 4:00,0,0
6/27/2025 4:15,0,0
6/27/2025 4:30,0,0
6/27/2025 4:45,0,0
6/27/2025 5:00,0,0
6/27/2025 5:15,0,0
6/27/2025 5:30,0,0
6/27/2025 5:45,0,0
6/27/2025 6:00,0,0
6/27/2025 6:15,0,0
6/27/2025 6:30,0,0
6/27/2025 6:45,0,0
6/27/2025 7:00,0,0
6/27/2025 7:15,0,0
6/27/2025 7:30,0,0
6/27/2025 7:45,0,0
6/27/2025 8:00,0,0
6/27/2025 8:15,0,0
6/27/2025 8:30,0,0
6/27/2025 8:45,26.97333333,6.12631043
6/27/2025 9:00,102.3244444,23.24040946
6/27/2025 9:15,109.3822222,24.84340517
6/27/2025 9:30,108,24.52946836
6/27/2025 9:45,106.6666667,24.22663541
6/27/2025 10:00,106.6911111,24.23218735
6/27/2025 10:15,105.3577778,23.92935441
6/27/2025 10:30,105.3088889,23.91825053
6/27/2025 10:45,104.6666667,23.772386
6/27/2025 11:00,104.8027082,23.8032844
6/27/2025 11:15,104.0019291,23.62140768
6/27/2025 11:30,102.6888889,23.3231838
6/27/2025 11:45,103.9777778,23.61592231
6/27/2025 12:00,102.6888889,23.3231838
6/27/2025 12:15,103.3333333,23.46955306
6/27/2025 12:30,102,23.16672011
6/27/2025 12:45,103.3333333,23.46955306
6/27/2025 13:00,102,23.16672011
6/27/2025 13:15,102,23.16672011
6/27/2025 13:30,102,23.16672011
6/27/2025 13:45,102,23.16672011
6/27/2025 14:00,100.6888889,22.86893439
6/27/2025 14:15,101.9777778,23.1616729
6/27/2025 14:30,100.6888889,22.86893439
6/27/2025 14:45,101.9777778,23.1616729
6/27/2025 15:00,100.6888889,22.86893439
6/27/2025 15:15,101.3333333,23.01530364
6/27/2025 15:30,101.3111111,23.01025643
6/27/2025 15:45,100.6666667,22.86388717
6/27/2025 16:00,100.6888889,22.86893439
6/27/2025 16:15,101.38509,23.02705885
6/27/2025 16:30,100.0573178,22.72548898
6/27/2025 16:45,100.6466667,22.85934468
6/27/2025 17:00,100.6866667,22.86842967
6/27/2025 17:15,100,22.7124707
6/27/2025 17:30,100,22.7124707
6/27/2025 17:45,100.6466667,22.85934468
6/27/2025 18:00,100.6866667,22.86842967
6/27/2025 18:15,100,22.7124707
6/27/2025 18:30,100,22.7124707
6/27/2025 18:45,98.66666667,22.40963776
6/27/2025 19:00,100,22.7124707
6/27/2025 19:15,100,22.7124707
6/27/2025 19:30,98.68666667,22.41418025
6/27/2025 19:45,99.98,22.70792821
6/27/2025 20:00,100,22.7124707
6/27/2025 20:15,99.35333333,22.56559672
6/27/2025 20:30,91.43333333,20.76676904
6/27/2025 20:45,84.68666667,19.23443435
6/27/2025 21:00,86,19.5327248
6/27/2025 21:15,85.35333333,19.38585082
6/27/2025 21:30,85.40999444,19.39871996
6/27/2025 21:45,84.66794287,19.23018172
6/27/2025 22:00,84.68444444,19.23392963
6/27/2025 22:15,85.33333333,19.38130833
6/27/2025 22:30,85.31555556,19.37727056
6/27/2025 22:45,93.20888889,21.17004158
6/27/2025 23:00,98.68444444,22.41367553
6/27/2025 23:15,99.98222222,22.70843293
6/27/2025 23:30,98.68444444,22.41367553
6/27/2025 23:45,99.33333333,22.56105423
6/28/2025 0:00,99.31555556,22.55701646
6/28/2025 0:15,98.01777778,22.26225906
6/28/2025 0:30,98,22.25822129
6/28/2025 0:45,99.33333333,22.56105423
6/28/2025 1:00,98,22.25822129
6/28/2025 1:15,98,22.25822129
6/28/2025 1:30,99.31555556,22.55701646
6/28/2025 1:45,98.01777778,22.26225906
6/28/2025 2:00,98,22.25822129
6/28/2025 2:15,98.64888889,22.40559998
6/28/2025 2:30,98.68444444,22.41367553
6/28/2025 2:45,98.05326285,22.27031859
6/28/2025 3:00,98.05580783,22.27089662
6/28/2025 3:15,98,22.25822129
6/28/2025 3:30,98,22.25822129
6/28/2025 3:45,98,22.25822129
6/28/2025 4:00,98,22.25822129
6/28/2025 4:15,96.66666667,21.95538834
6/28/2025 4:30,98,22.25822129
6/28/2025 4:45,98,22.25822129
6/28/2025 5:00,98,22.25822129
6/28/2025 5:15,68.7,15.60346737
6/28/2025 5:30,2.728888889,0.619798089
6/28/2025 5:45,0,0
6/28/2025 6:00,0,0
6/28/2025 6:15,0,0
6/28/2025 6:30,0,0
6/28/2025 6:45,0,0
6/28/2025 7:00,0,0
6/28/2025 7:15,0,0
6/28/2025 7:30,0,0
6/28/2025 7:45,0,0
6/28/2025 8:00,0,0
6/28/2025 8:15,0,0
6/28/2025 8:30,0,0
6/28/2025 8:45,0,0
6/28/2025 9:00,0,0
6/28/2025 9:15,0,0
6/28/2025 9:30,0,0
6/28/2025 9:45,0,0
6/28/2025 10:00,0,0
6/28/2025 10:15,0,0
6/28/2025 10:30,0,0
6/28/2025 10:45,0,0
6/28/2025 11:00,0,0
6/28/2025 11:15,0,0
6/28/2025 11:30,0,0
6/28/2025 11:45,0,0
6/28/2025 12:00,0,0
6/28/2025 12:15,0,0
6/28/2025 12:30,0,0
6/28/2025 12:45,0,0
6/28/2025 13:00,0,0
6/28/2025 13:15,0,0
6/28/2025 13:30,0,0
6/28/2025 13:45,0,0
6/28/2025 14:00,0,0
6/28/2025 14:15,0,0
6/28/2025 14:30,0,0
6/28/2025 14:45,0,0
6/28/2025 15:00,0,0
6/28/2025 15:15,0,0
6/28/2025 15:30,0,0
6/28/2025 15:45,0,0
6/28/2025 16:00,0,0
6/28/2025 16:15,0,0
6/28/2025 16:30,0,0
6/28/2025 16:45,0,0
6/28/2025 17:00,0,0
6/28/2025 17:15,0,0
6/28/2025 17:30,0,0
6/28/2025 17:45,0,0
6/28/2025 18:00,0,0
6/28/2025 18:15,0,0
6/28/2025 18:30,0,0
6/28/2025 18:45,0,0
6/28/2025 19:00,0,0
6/28/2025 19:15,0,0
6/28/2025 19:30,0,0
6/28/2025 19:45,0,0
6/28/2025 20:00,0,0
6/28/2025 20:15,0,0
6/28/2025 20:30,0,0
6/28/2025 20:45,0,0
6/28/2025 21:00,0,0
6/28/2025 21:15,0,0
6/28/2025 21:30,0,0
6/28/2025 21:45,0,0
6/28/2025 22:00,0,0
6/28/2025 22:15,0,0
6/28/2025 22:30,0,0
6/28/2025 22:45,0,0
6/28/2025 23:00,0,0
6/28/2025 23:15,0,0
6/28/2025 23:30,0,0
6/28/2025 23:45,0,0
6/29/2025 0:00,0,0
6/29/2025 0:15,0,0
6/29/2025 0:30,0,0
6/29/2025 0:45,0,0
6/29/2025 1:00,0,0
6/29/2025 1:15,0,0
6/29/2025 1:30,0,0
6/29/2025 1:45,0,0
6/29/2025 2:00,0,0
6/29/2025 2:15,0,0
6/29/2025 2:30,0,0
6/29/2025 2:45,0,0
6/29/2025 3:00,0,0
6/29/2025 3:15,0,0
6/29/2025 3:30,0,0
6/29/2025 3:45,0,0
6/29/2025 4:00,0,0
6/29/2025 4:15,0,0
6/29/2025 4:30,0,0
6/29/2025 4:45,0,0
6/29/2025 5:00,0,0
6/29/2025 5:15,0,0
6/29/2025 5:30,0,0
6/29/2025 5:45,0,0
6/29/2025 6:00,0,0
6/29/2025 6:15,0,0
6/29/2025 6:30,0,0
6/29/2025 6:45,0,0
6/29/2025 7:00,0,0
6/29/2025 7:15,0,0
6/29/2025 7:30,0,0
6/29/2025 7:45,0,0
6/29/2025 8:00,0,0
6/29/2025 8:15,0,0
6/29/2025 8:30,0,0
6/29/2025 8:45,0,0
6/29/2025 9:00,0,0
6/29/2025 9:15,0,0
6/29/2025 9:30,0,0
6/29/2025 9:45,0,0
6/29/2025 10:00,0,0
6/29/2025 10:15,0,0
6/29/2025 10:30,0,0
6/29/2025 10:45,0,0
6/29/2025 11:00,0,0
6/29/2025 11:15,0,0
6/29/2025 11:30,0,0
6/29/2025 11:45,0,0
6/29/2025 12:00,0,0
6/29/2025 12:15,0,0
6/29/2025 12:30,0,0
6/29/2025 12:45,0,0
6/29/2025 13:00,0,0
6/29/2025 13:15,0,0
6/29/2025 13:30,0,0
6/29/2025 13:45,0,0
6/29/2025 14:00,0,0
6/29/2025 14:15,0,0
6/29/2025 14:30,0,0
6/29/2025 14:45,0,0
6/29/2025 15:00,0,0
6/29/2025 15:15,0,0
6/29/2025 15:30,0,0
6/29/2025 15:45,0,0
6/29/2025 16:00,0,0
6/29/2025 16:15,0,0
6/29/2025 16:30,0,0
6/29/2025 16:45,0,0
6/29/2025 17:00,0,0
6/29/2025 17:15,0,0
6/29/2025 17:30,0,0
6/29/2025 17:45,0,0
6/29/2025 18:00,0,0
6/29/2025 18:15,0,0
6/29/2025 18:30,0,0
6/29/2025 18:45,0,0
6/29/2025 19:00,0,0
6/29/2025 19:15,0,0
6/29/2025 19:30,0,0
6/29/2025 19:45,0,0
6/29/2025 20:00,0,0
6/29/2025 20:15,0,0
6/29/2025 20:30,0,0
6/29/2025 20:45,0,0
6/29/2025 21:00,0,0
6/29/2025 21:15,0,0
6/29/2025 21:30,0,0
6/29/2025 21:45,0,0
6/29/2025 22:00,0,0
6/29/2025 22:15,0,0
6/29/2025 22:30,0,0
