,"Distribution System Pressure, psi","Distribution System Pressure Head, m"
1/18/2025 18:45,43.26188186,30.46611398
1/18/2025 19:00,43.11000446,30.35915807
1/18/2025 19:15,43.19646834,30.42004813
1/18/2025 19:30,43.2056041,30.42648176
1/18/2025 19:45,43.33403346,30.51692497
1/18/2025 20:00,43.14269892,30.38218234
1/18/2025 20:15,41.27301581,29.06550409
1/18/2025 20:30,40.35684539,28.42031365
1/18/2025 20:45,43.08524077,30.34171885
1/18/2025 21:00,42.48146908,29.91652752
1/18/2025 21:15,43.03352474,30.30529911
1/18/2025 21:30,42.56214165,29.97333919
1/18/2025 21:45,43.1046312,30.35537409
1/18/2025 22:00,43.03369688,30.30542034
1/18/2025 22:15,43.04622628,30.31424386
1/18/2025 22:30,43.53051993,30.65529572
1/18/2025 22:45,43.19121804,30.41635073
1/18/2025 23:00,43.44260514,30.5933839
1/18/2025 23:15,43.41723896,30.5755204
1/18/2025 23:30,43.23977405,30.45054511
1/18/2025 23:45,43.42826827,30.58328752
1/19/2025 0:00,43.4662868,30.61006113
1/19/2025 0:15,43.43360464,30.58704552
1/19/2025 0:30,43.40464809,30.56665358
1/19/2025 0:45,43.63434544,30.72841229
1/19/2025 1:00,43.55218508,30.67055288
1/19/2025 1:15,43.78084959,30.83158422
1/19/2025 1:30,43.62597202,30.72251551
1/19/2025 1:45,43.7671644,30.82194676
1/19/2025 2:00,43.59118728,30.69801921
1/19/2025 2:15,43.66914249,30.75291724
1/19/2025 2:30,43.66126089,30.74736683
1/19/2025 2:45,43.66234292,30.74812882
1/19/2025 3:00,43.67279433,30.75548897
1/19/2025 3:15,43.78670238,30.8357059
1/19/2025 3:30,43.7197273,30.78854035
1/19/2025 3:45,43.78300135,30.83309954
1/19/2025 4:00,43.69550463,30.77148213
1/19/2025 4:15,43.82406924,30.86202059
1/19/2025 4:30,43.82988514,30.8661163
1/19/2025 4:45,43.72768267,30.79414272
1/19/2025 5:00,43.81034716,30.85235715
1/19/2025 5:15,43.73767913,30.80118249
1/19/2025 5:30,43.70660771,30.7793012
1/19/2025 5:45,43.50846131,30.63976149
1/19/2025 6:00,43.50053054,30.63417643
1/19/2025 6:15,43.79873994,30.84418306
1/19/2025 6:30,43.76298383,30.8190027
1/19/2025 6:45,43.50899003,30.64013382
1/19/2025 7:00,43.73814637,30.80151153
1/19/2025 7:15,43.55166866,30.6701892
1/19/2025 7:30,43.80562558,30.8490321
1/19/2025 7:45,43.80569935,30.84908405
1/19/2025 8:00,43.53636042,30.65940875
1/19/2025 8:15,43.4351662,30.58814521
1/19/2025 8:30,43.52324083,30.6501696
1/19/2025 8:45,43.57064104,30.68355003
1/19/2025 9:00,43.37245775,30.54398433
1/19/2025 9:15,42.29655293,29.78630488
1/19/2025 9:30,43.03881192,30.30902248
1/19/2025 9:45,42.79132258,30.13473421
1/19/2025 10:00,42.58420027,29.98887343
1/19/2025 10:15,42.72643778,30.08904069
1/19/2025 10:30,42.78850685,30.1327513
1/19/2025 10:45,41.16991574,28.99289841
1/19/2025 11:00,42.03456687,29.60180766
1/19/2025 11:15,41.79205732,29.43102628
1/19/2025 11:30,41.61156765,29.30392088
1/19/2025 11:45,41.87147572,29.48695474
1/19/2025 12:00,42.53514013,29.95432404
1/19/2025 12:15,42.69745664,30.06863144
1/19/2025 12:30,42.27276061,29.76954972
1/19/2025 12:45,41.02101392,28.88803797
1/19/2025 13:00,42.12502688,29.66551189
1/19/2025 13:15,42.56608859,29.97611873
1/19/2025 13:30,42.72906908,30.09089372
1/19/2025 13:45,42.94133103,30.24037396
1/19/2025 14:00,42.79253986,30.13559145
1/19/2025 14:15,42.97771422,30.26599593
1/19/2025 14:30,42.50304816,29.93172406
1/19/2025 14:45,42.69545243,30.06722002
1/19/2025 15:00,41.95527142,29.54596579
1/19/2025 15:15,42.39068938,29.85259815
1/19/2025 15:30,42.88394665,30.19996243
1/19/2025 15:45,42.53063988,29.95115484
1/19/2025 16:00,43.09663895,30.34974574
1/19/2025 16:15,42.71050246,30.07781863
1/19/2025 16:30,42.96495121,30.25700789
1/19/2025 16:45,42.83562426,30.16593258
1/19/2025 17:00,43.36776077,30.5406766
1/19/2025 17:15,42.75919373,30.11210826
1/19/2025 17:30,42.63916238,30.02757914
1/19/2025 17:45,42.74215178,30.10010689
1/19/2025 18:00,42.36914718,29.83742759
1/19/2025 18:15,42.63230134,30.02274742
1/19/2025 18:30,42.58183948,29.9872109
1/19/2025 18:45,42.75439837,30.10873125
1/19/2025 19:00,42.23502488,29.74297527
1/19/2025 19:15,42.16788995,29.69569715
1/19/2025 19:30,42.3277596,29.80828141
1/19/2025 19:45,43.00980619,30.28859591
1/19/2025 20:00,42.89302093,30.20635277
1/19/2025 20:15,42.76819423,30.11844664
1/19/2025 20:30,42.85605983,30.18032383
1/19/2025 20:45,42.27862569,29.77368006
1/19/2025 21:00,42.42005168,29.87327583
1/19/2025 21:15,36.86246017,25.95947899
1/19/2025 21:30,43.3967542,30.56109451
1/19/2025 21:45,42.33498952,29.8133729
1/19/2025 22:00,43.14090374,30.38091812
1/19/2025 22:15,43.33869356,30.52020673
1/19/2025 22:30,42.83127155,30.16286729
1/19/2025 22:45,43.17875013,30.40757051
1/19/2025 23:00,42.87354442,30.19263692
1/19/2025 23:15,43.22662987,30.44128864
1/19/2025 23:30,42.92334231,30.22770585
1/19/2025 23:45,43.70601751,30.77888557
1/20/2025 0:00,43.23895024,30.44996496
1/20/2025 0:15,43.79299782,30.84013931
1/20/2025 0:30,43.72187906,30.79005568
1/20/2025 0:45,43.75345461,30.81229198
1/20/2025 1:00,43.93457136,30.93983899
1/20/2025 1:15,43.6935496,30.77010535
1/20/2025 1:30,43.78473506,30.83432046
1/20/2025 1:45,43.68432777,30.7636111
1/20/2025 2:00,43.86751021,30.89261282
1/20/2025 2:15,43.66581033,30.75057066
1/20/2025 2:30,43.82789322,30.86471354
1/20/2025 2:45,43.71088664,30.78231453
1/20/2025 3:00,43.91199632,30.92394107
1/20/2025 3:15,43.91944756,30.92918842
1/20/2025 3:30,43.82457337,30.86237561
1/20/2025 3:45,43.31191336,30.50134744
1/20/2025 4:00,43.67185985,30.75483088
1/20/2025 4:15,43.91369314,30.92513601
1/20/2025 4:30,43.86773153,30.89276868
1/20/2025 4:45,43.87319086,30.89661328
1/20/2025 5:00,43.92948091,30.93625416
1/20/2025 5:15,43.90727474,30.92061602
1/20/2025 5:30,43.83829545,30.87203905
1/20/2025 5:45,43.77912818,30.83037196
1/20/2025 6:00,43.86551829,30.89121007
1/20/2025 6:15,43.62213574,30.7198139
1/20/2025 6:30,43.12452576,30.36938434
1/20/2025 6:45,42.69927642,30.06991297
1/20/2025 7:00,42.96088131,30.25414177
1/20/2025 7:15,41.92488857,29.52456941
1/20/2025 7:30,41.87665225,29.49060017
1/20/2025 7:45,42.70763754,30.07580109
1/20/2025 8:00,43.2186991,30.43570359
1/20/2025 8:15,42.6568437,30.04003078
1/20/2025 8:30,43.14921568,30.3867716
1/20/2025 8:45,42.87147873,30.19118221
1/20/2025 9:00,43.3749292,30.54572479
1/20/2025 9:15,43.81481052,30.85550037
1/20/2025 9:30,42.84341978,30.17142238
1/20/2025 9:45,42.77262071,30.12156388
1/20/2025 10:00,42.45120918,29.89521773
1/20/2025 10:15,42.93397815,30.23519588
1/20/2025 10:30,43.31513485,30.50361609
1/20/2025 10:45,39.78445251,28.01722008
1/20/2025 11:00,42.39780863,29.85761171
1/20/2025 11:15,42.94076542,30.23997565
1/20/2025 11:30,42.21085138,29.72595168
1/20/2025 11:45,42.02524667,29.59524414
1/20/2025 12:00,42.07359366,29.62929131
1/20/2025 12:15,41.97673985,29.5610844
1/20/2025 12:30,43.32254921,30.50883747
1/20/2025 12:45,42.01884058,29.5907328
1/20/2025 13:00,42.90128369,30.21217161
1/20/2025 13:15,42.98130459,30.26852436
1/20/2025 13:30,42.30026625,29.7889199
1/20/2025 13:45,42.29410607,29.78458174
1/20/2025 14:00,43.54470925,30.66528821
1/20/2025 14:15,42.90255016,30.21306349
1/20/2025 14:30,43.06026805,30.32413243
1/20/2025 14:45,43.13085809,30.37384372
1/20/2025 15:00,43.18419716,30.41140645
1/20/2025 15:15,42.8232793,30.15723894
1/20/2025 15:30,43.06452239,30.32712844
1/20/2025 15:45,43.08769992,30.34345065
1/20/2025 16:00,42.59349587,29.99541963
1/20/2025 16:15,43.20391958,30.42529548
1/20/2025 16:30,42.91125556,30.21919406
1/20/2025 16:45,42.12383419,29.66467197
1/20/2025 17:00,42.86327745,30.18540666
1/20/2025 17:15,42.97569772,30.26457586
1/20/2025 17:30,42.90060742,30.21169537
1/20/2025 17:45,42.7461602,30.10292972
1/20/2025 18:00,41.95309507,29.54443315
1/20/2025 18:15,42.53553359,29.95460112
1/20/2025 18:30,42.44831967,29.89318287
1/20/2025 18:45,42.97911594,30.26698306
1/20/2025 19:00,42.66917636,30.04871575
1/20/2025 19:15,42.59058178,29.99336745
1/20/2025 19:30,42.96404132,30.25636713
1/20/2025 19:45,42.85693283,30.18093862
1/20/2025 20:00,42.79818362,30.13956593
1/20/2025 20:15,43.05777201,30.32237465
1/20/2025 20:30,42.93166655,30.23356799
1/20/2025 20:45,42.53222603,29.95227185
1/20/2025 21:00,42.70815397,30.07616477
1/20/2025 21:15,42.50924523,29.93608819
1/20/2025 21:30,42.85489173,30.17950122
1/20/2025 21:45,42.95313497,30.2486866
1/20/2025 22:00,42.38063143,29.84551509
1/20/2025 22:15,42.1584222,29.68902972
1/20/2025 22:30,42.97751749,30.26585739
1/20/2025 22:45,42.97482472,30.26396107
1/20/2025 23:00,43.21967046,30.43638765
1/20/2025 23:15,43.39605334,30.56060095
1/20/2025 23:30,43.44174444,30.59277777
1/20/2025 23:45,43.73764224,30.80115651
1/21/2025 0:00,43.72004699,30.78876549
1/21/2025 0:15,43.92242314,30.9312839
1/21/2025 0:30,44.00522288,30.98959358
1/21/2025 0:45,44.0531764,31.02336366
1/21/2025 1:00,43.95874485,30.95686257
1/21/2025 1:15,44.05416006,31.02405638
1/21/2025 1:30,43.95333471,30.95305261
1/21/2025 1:45,44.04284795,31.0160901
1/21/2025 2:00,44.10235949,31.05799964
1/21/2025 2:15,44.08121076,31.04310617
1/21/2025 2:30,44.10235949,31.05799964
1/21/2025 2:45,44.14047639,31.08484253
1/21/2025 3:00,44.0627671,31.03011768
1/21/2025 3:15,44.07825978,31.04102801
1/21/2025 3:30,43.9548102,30.95409169
1/21/2025 3:45,44.12547555,31.07427856
1/21/2025 4:00,44.11317977,31.06561956
1/21/2025 4:15,44.06375076,31.0308104
1/21/2025 4:30,44.013584,30.99548169
1/21/2025 4:45,44.07530879,31.03894985
1/21/2025 5:00,43.95874485,30.95686257
1/21/2025 5:15,44.09867076,31.05540194
1/21/2025 5:30,43.93439922,30.93971776
1/21/2025 5:45,44.15055893,31.09194291
1/21/2025 6:00,43.89923331,30.91495303
1/21/2025 6:15,43.77627557,30.82836307
1/21/2025 6:30,43.86873979,30.89347872
1/21/2025 6:45,43.41822262,30.57621312
1/21/2025 7:00,42.92983448,30.2322778
1/21/2025 7:15,41.31220244,29.09310031
1/21/2025 7:30,42.24618944,29.75083763
1/21/2025 7:45,41.90264551,29.50890529
1/21/2025 8:00,42.88237279,30.19885408
1/21/2025 8:15,43.44724065,30.59664835
1/21/2025 8:30,43.15656855,30.39194968
1/21/2025 8:45,42.35217901,29.82547818
1/21/2025 9:00,43.01467532,30.29202487
1/21/2025 9:15,42.69129646,30.06429328
1/21/2025 9:30,43.19247221,30.41723395
1/21/2025 9:45,42.95024546,30.24665173
1/21/2025 10:00,42.90401335,30.21409391
1/21/2025 10:15,43.50158797,30.63492111
1/21/2025 10:30,43.25124601,30.45862395
1/21/2025 10:45,42.63326041,30.02342282
1/21/2025 11:00,43.81267106,30.8539937
1/21/2025 11:15,43.45412628,30.60149738
1/21/2025 11:30,43.55249248,30.67076935
1/21/2025 11:45,42.94704856,30.2444004
1/21/2025 12:00,43.45904459,30.60496098
1/21/2025 12:15,42.65490097,30.03866265
1/21/2025 12:30,43.15361757,30.38987153
1/21/2025 12:45,43.56454234,30.67925517
1/21/2025 13:00,43.27288657,30.47386378
1/21/2025 13:15,42.95860659,30.25253985
1/21/2025 13:30,43.1637001,30.3969719
1/21/2025 13:45,42.36865535,29.83708123
1/21/2025 14:00,42.43013422,29.88037621
1/21/2025 14:15,42.54768182,29.96315621
1/21/2025 14:30,42.68539449,30.06013696
1/21/2025 14:45,42.80958181,30.14759282
1/21/2025 15:00,43.20747306,30.42779793
1/21/2025 15:15,43.45830685,30.60444144
1/21/2025 15:30,43.54191811,30.66332261
1/21/2025 15:45,43.44281417,30.59353111
1/21/2025 16:00,43.29182207,30.48719864
1/21/2025 16:15,43.39633615,30.5608001
1/21/2025 16:30,43.67766346,30.75891793
1/21/2025 16:45,43.1430432,30.38242479
1/21/2025 17:00,42.46530013,29.90514094
1/21/2025 17:15,42.68588632,30.06048332
1/21/2025 17:30,42.82163167,30.15607864
1/21/2025 17:45,42.4313638,29.88124211
1/21/2025 18:00,42.73138068,30.09252161
1/21/2025 18:15,42.71805207,30.08313526
1/21/2025 18:30,42.09160697,29.64197674
1/21/2025 18:45,42.05179325,29.61393891
1/21/2025 19:00,43.34134944,30.52207707
1/21/2025 19:15,43.22463796,30.43988589
1/21/2025 19:30,43.2614515,30.46581092
1/21/2025 19:45,42.033325,29.6009331
1/21/2025 20:00,42.44546705,29.89117398
1/21/2025 20:15,42.70913763,30.07685749
1/21/2025 20:30,41.9605832,29.54970648
1/21/2025 20:45,41.93210619,29.52965224
1/21/2025 21:00,42.32325935,29.80511222
1/21/2025 21:15,42.14583133,29.68016291
1/21/2025 21:30,42.20164185,29.71946609
1/21/2025 21:45,42.62344838,30.01651294
1/21/2025 22:00,42.75974704,30.11249791
1/21/2025 22:15,42.38854991,29.85109149
1/21/2025 22:30,43.1197673,30.36603331
1/21/2025 22:45,43.14503512,30.38382755
1/21/2025 23:00,43.30903615,30.49932123
1/21/2025 23:15,43.74393768,30.80558992
1/21/2025 23:30,43.58642881,30.69466818
1/21/2025 23:45,43.70221812,30.77620994
1/22/2025 0:00,43.4290675,30.58385035
1/22/2025 0:15,43.6973121,30.772755
1/22/2025 0:30,43.78835002,30.83686621
1/22/2025 0:45,43.99462392,30.98212952
1/22/2025 1:00,43.80273607,30.84699723
1/22/2025 1:15,43.9856603,30.97581711
1/22/2025 1:30,44.00694429,30.99080584
1/22/2025 1:45,43.93091952,30.93726726
1/22/2025 2:00,43.82199125,30.86055722
1/22/2025 2:15,43.89871688,30.91458935
1/22/2025 2:30,44.01915399,30.99940422
1/22/2025 2:45,43.9876891,30.97724585
1/22/2025 3:00,43.86208777,30.88879421
1/22/2025 3:15,43.82590131,30.86331078
1/22/2025 3:30,43.88953194,30.90812108
1/22/2025 3:45,43.88027322,30.90160086
1/22/2025 4:00,44.03741321,31.01226283
1/22/2025 4:15,44.02295338,31.00207985
1/22/2025 4:30,43.91955822,30.92926635
1/22/2025 4:45,44.04143393,31.01509432
1/22/2025 5:00,44.09115804,31.0501113
1/22/2025 5:15,44.0706118,31.03564212
1/22/2025 5:30,44.03756076,31.01236674
1/22/2025 5:45,43.89513881,30.91206959
1/22/2025 6:00,43.92789476,30.93513715
1/22/2025 6:15,43.9827462,30.97376493
1/22/2025 6:30,43.08564653,30.3420046
1/22/2025 6:45,43.63327571,30.72765895
1/22/2025 7:00,42.89276272,30.20617093
1/22/2025 7:15,43.06133778,30.32488576
1/22/2025 7:30,41.88212386,29.49445343
1/22/2025 7:45,42.09286114,29.64285996
1/22/2025 8:00,43.08140448,30.33901724
1/22/2025 8:15,42.49412143,29.92543763
1/22/2025 8:30,42.66568436,30.04625659
1/22/2025 8:45,43.1596425,30.39411443
1/22/2025 9:00,43.54271734,30.66388545
1/22/2025 9:15,43.45308114,30.60076137
1/22/2025 9:30,43.59100284,30.69788932
1/22/2025 9:45,42.36047866,29.831323
1/22/2025 10:00,42.18168581,29.70541254
1/22/2025 10:15,41.60262862,29.29762579
1/22/2025 10:30,40.6809251,28.64853881
1/22/2025 10:45,42.543366,29.9601169
1/22/2025 11:00,42.27652311,29.77219938
1/22/2025 11:15,42.95038072,30.24674698
1/22/2025 11:30,42.85037919,30.17632337
1/22/2025 11:45,43.70266077,30.77652167
1/22/2025 12:00,43.41021808,30.57057611
1/22/2025 12:15,42.77306336,30.1218756
1/22/2025 12:30,43.15054362,30.38770678
1/22/2025 12:45,43.07770346,30.33641089
1/22/2025 13:00,42.95023317,30.24664308
1/22/2025 13:15,43.04829197,30.31569857
1/22/2025 13:30,43.20142354,30.4235377
1/22/2025 13:45,43.57014921,30.68320367
1/22/2025 14:00,43.25830379,30.46359422
1/22/2025 14:15,43.32873398,30.51319294
1/22/2025 14:30,40.16151472,28.28275684
1/22/2025 14:45,42.76389071,30.11541599
1/22/2025 15:00,43.18108633,30.40921572
1/22/2025 15:15,43.5111049,30.64162317
1/22/2025 15:30,43.42604274,30.58172024
1/22/2025 15:45,43.16033106,30.39459934
1/22/2025 16:00,43.22210503,30.43810213
1/22/2025 16:15,43.26506646,30.46835666
1/22/2025 16:30,43.19591503,30.41965847
1/22/2025 16:45,43.52340068,30.65028217
1/22/2025 17:00,43.20466962,30.42582368
1/22/2025 17:15,43.40044293,30.56369221
1/22/2025 17:30,43.65267844,30.74132285
1/22/2025 17:45,43.5268189,30.65268937
1/22/2025 18:00,42.92680972,30.23014769
1/22/2025 18:15,42.58937679,29.99251887
1/22/2025 18:30,42.71034261,30.07770607
1/22/2025 18:45,43.13304674,30.37538503
1/22/2025 19:00,42.80338474,30.14322869
1/22/2025 19:15,43.14771559,30.38571521
1/22/2025 19:30,42.59447954,29.99611235
1/22/2025 19:45,42.91876828,30.22448471
1/22/2025 20:00,43.35344849,30.53059753
1/22/2025 20:15,43.06690777,30.32880829
1/22/2025 20:30,43.11850084,30.36514143
1/22/2025 20:45,43.23776984,30.44913369
1/22/2025 21:00,43.36385071,30.53792304
1/22/2025 21:15,42.4866456,29.92017296
1/22/2025 21:30,42.59047111,29.99328952
1/22/2025 21:45,42.77345682,30.12215269
1/22/2025 22:00,42.20084262,29.71890326
1/22/2025 22:15,43.09245839,30.34680168
1/22/2025 22:30,43.7110096,30.78240112
1/22/2025 22:45,42.93706439,30.23736929
1/22/2025 23:00,42.95641794,30.25099855
1/22/2025 23:15,43.6967465,30.77235669
1/22/2025 23:30,43.58126459,30.6910314
1/22/2025 23:45,43.73663399,30.80044647
1/23/2025 0:00,43.54491828,30.66543541
1/23/2025 0:15,43.69320532,30.7698629
1/23/2025 0:30,43.84515649,30.87687077
1/23/2025 0:45,44.07823518,31.04101069
1/23/2025 1:00,43.9213657,30.93053922
1/23/2025 1:15,43.97458181,30.96801536
1/23/2025 1:30,44.01380533,30.99563756
1/23/2025 1:45,44.13100865,31.0781751
1/23/2025 2:00,44.01660877,30.99761181
1/23/2025 2:15,44.03365071,31.00961317
1/23/2025 2:30,44.15766589,31.09694781
1/23/2025 2:45,44.10934349,31.06291795
1/23/2025 3:00,44.114852,31.06679718
1/23/2025 3:15,44.17802769,31.1112871
1/23/2025 3:30,44.04570057,31.01809899
1/23/2025 3:45,44.1590676,31.09793493
1/23/2025 4:00,44.14384544,31.0872151
1/23/2025 4:15,44.22457949,31.14407006
1/23/2025 4:30,44.22130881,31.14176677
1/23/2025 4:45,44.10294969,31.05841528
1/23/2025 5:00,43.94895742,30.94997001
1/23/2025 5:15,43.97920502,30.97127114
1/23/2025 5:30,44.13132834,31.07840024
1/23/2025 5:45,44.08735865,31.04743567
1/23/2025 6:00,44.04690555,31.01894757
1/23/2025 6:15,44.11391752,31.0661391
1/23/2025 6:30,43.97804922,30.9704572
1/23/2025 6:45,43.54754958,30.66728843
1/23/2025 7:00,43.48252952,30.62149966
1/23/2025 7:15,43.56288241,30.6780862
1/23/2025 7:30,42.72433521,30.08756
1/23/2025 7:45,42.89511121,30.2078248
1/23/2025 8:00,43.2684355,30.47072923
1/23/2025 8:15,43.57859641,30.6891524
1/23/2025 8:30,43.21448165,30.43273355
1/23/2025 8:45,42.44963532,29.89410938
1/23/2025 9:00,43.60997522,30.71125016
1/23/2025 9:15,43.30720408,30.49803104
1/23/2025 9:30,43.61865604,30.71736341
1/23/2025 9:45,43.49205875,30.62821039
1/23/2025 10:00,42.6999158,30.07036324
1/23/2025 10:15,43.38166729,30.55046992
1/23/2025 10:30,43.57536262,30.68687508
1/23/2025 10:45,42.94150317,30.24049519
1/23/2025 11:00,44.03063824,31.00749172
1/23/2025 11:15,43.56823107,30.68185286
1/23/2025 11:30,43.24556536,30.4546235
1/23/2025 11:45,43.64129256,30.73330462
1/23/2025 12:00,43.67495839,30.75701295
1/23/2025 12:15,41.58177499,29.28294013
1/23/2025 12:30,41.07633261,28.92699479
1/23/2025 12:45,43.51725279,30.64595267
1/23/2025 13:00,43.82759813,30.86450572
1/23/2025 13:15,43.31942608,30.50663808
1/23/2025 13:30,43.43310051,30.5866905
1/23/2025 13:45,44.03495406,31.01053103
1/23/2025 14:00,43.77026293,30.82412883
1/23/2025 14:15,43.86293618,30.88939168
1/23/2025 14:30,43.01478598,30.2921028
1/23/2025 14:45,43.83356158,30.86870534
1/23/2025 15:00,43.72487923,30.79216847
1/23/2025 15:15,44.02857255,31.00603701
1/23/2025 15:30,43.49492366,30.63022793
1/23/2025 15:45,43.92057877,30.92998505
1/23/2025 16:00,43.6941152,30.77050366
1/23/2025 16:15,43.92735374,30.93475616
1/23/2025 16:30,43.95029766,30.95091384
1/23/2025 16:45,43.44176903,30.59279509
1/23/2025 17:00,43.2626319,30.46664218
1/23/2025 17:15,43.17499992,30.40492952
1/23/2025 17:30,43.27613266,30.47614976
1/23/2025 17:45,43.16505264,30.39792439
1/23/2025 18:00,43.27535803,30.47560424
1/23/2025 18:15,43.03282388,30.30480555
1/23/2025 18:30,43.51369931,30.64345022
1/23/2025 18:45,43.37881467,30.54846103
1/23/2025 19:00,43.20218587,30.42407456
1/23/2025 19:15,43.55370976,30.67162659
1/23/2025 19:30,43.62382026,30.72100018
1/23/2025 19:45,43.3464153,30.52564458
1/23/2025 20:00,43.27248081,30.47357804
1/23/2025 20:15,43.14665816,30.38497053
1/23/2025 20:30,42.85824848,30.18186513
1/23/2025 20:45,43.02497918,30.29928111
1/23/2025 21:00,42.79107667,30.13456103
1/23/2025 21:15,42.14741749,29.68127992
1/23/2025 21:30,43.28520694,30.4825401
1/23/2025 21:45,43.55990683,30.67599072
1/23/2025 22:00,43.36120712,30.53606135
1/23/2025 22:15,42.98922307,30.27410075
1/23/2025 22:30,43.19277961,30.41745043
1/23/2025 22:45,43.33286536,30.51610237
1/23/2025 23:00,43.72897372,30.79505192
1/23/2025 23:15,43.4613685,30.60659753
1/23/2025 23:30,43.8494846,30.87991874
1/23/2025 23:45,43.49911652,30.63318065
1/24/2025 0:00,43.76353714,30.81939235
1/24/2025 0:15,43.81932307,30.85867822
1/24/2025 0:30,43.69416439,30.7705383
1/24/2025 0:45,43.59188814,30.69851277
1/24/2025 1:00,43.5367047,30.6596512
1/24/2025 1:15,43.82840965,30.86507722
1/24/2025 1:30,43.83549201,30.8700648
1/24/2025 1:45,43.79889979,30.84429563
1/24/2025 2:00,43.66492504,30.74994721
1/24/2025 2:15,43.67908977,30.75992237
1/24/2025 2:30,43.66477749,30.7498433
1/24/2025 2:45,43.85423077,30.88326111
1/24/2025 3:00,43.78842379,30.83691816
1/24/2025 3:15,43.84449252,30.87640318
1/24/2025 3:30,43.84685331,30.87806571
1/24/2025 3:45,43.62966076,30.72511321
1/24/2025 4:00,43.78060368,30.83141104
1/24/2025 4:15,43.72217416,30.79026349
1/24/2025 4:30,43.75802864,30.81551312
1/24/2025 4:45,43.67185985,30.75483088
1/24/2025 5:00,43.62390633,30.7210608
1/24/2025 5:15,43.4855051,30.62359514
1/24/2025 5:30,43.56119789,30.67689992
1/24/2025 5:45,43.38738482,30.55449635
1/24/2025 6:00,43.68558194,30.76449432
1/24/2025 6:15,43.48757079,30.62504985
1/24/2025 6:30,43.21224382,30.43115762
1/24/2025 6:45,43.13758388,30.37858019
1/24/2025 7:00,42.86491279,30.1865583
1/24/2025 7:15,42.40101783,29.85987171
1/24/2025 7:30,41.63656496,29.32152462
1/24/2025 7:45,41.7731956,29.41774338
1/24/2025 8:00,42.62012852,30.01417501
1/24/2025 8:15,41.95704202,29.54721269
1/24/2025 8:30,42.28342104,29.77705707
1/24/2025 8:45,42.94001538,30.23944745
1/24/2025 9:00,42.79158079,30.13491605
1/24/2025 9:15,42.49176064,29.9237751
1/24/2025 9:30,42.82643931,30.15946431
1/24/2025 9:45,43.0592352,30.32340507
1/24/2025 10:00,42.52245089,29.94538795
1/24/2025 10:15,42.30643873,29.79326671
1/24/2025 10:30,43.09435193,30.34813517
1/24/2025 10:45,42.94918803,30.24590706
1/24/2025 11:00,43.18878348,30.41463625
1/24/2025 11:15,43.23717965,30.44871806
1/24/2025 11:30,42.84469854,30.17232291
1/24/2025 11:45,42.65401567,30.03803921
1/24/2025 12:00,42.60640644,30.00451158
1/24/2025 12:15,42.45236498,29.89603168
1/24/2025 12:30,42.55801027,29.97042977
1/24/2025 12:45,42.1991704,29.71772563
1/24/2025 13:00,43.28528071,30.48259205
1/24/2025 13:15,42.45192233,29.89571995
1/24/2025 13:30,41.7214058,29.38127169
1/24/2025 13:45,41.89935024,29.50658468
1/24/2025 14:00,42.40013253,29.85924826
1/24/2025 14:15,42.54679652,29.96253276
1/24/2025 14:30,42.91980113,30.22521206
1/24/2025 14:45,42.66129477,30.04316533
1/24/2025 15:00,42.66749184,30.04752947
1/24/2025 15:15,43.06262884,30.32579496
1/24/2025 15:30,43.18952123,30.41515579
1/24/2025 15:45,40.53540462,28.54605959
1/24/2025 16:00,41.87338157,29.48829688
1/24/2025 16:15,42.37327856,29.84033701
1/24/2025 16:30,42.00042151,29.57776162
1/24/2025 16:45,42.24712392,29.75149572
1/24/2025 17:00,42.20713806,29.72333666
1/24/2025 17:15,42.07936038,29.63335238
1/24/2025 17:30,42.20802336,29.72396011
1/24/2025 17:45,42.39659135,29.85675447
1/24/2025 18:00,42.65421241,30.03817775
1/24/2025 18:15,42.66542615,30.04607476
1/24/2025 18:30,42.20802336,29.72396011
1/24/2025 18:45,42.64894981,30.0344717
1/24/2025 19:00,42.50917146,29.93603624
1/24/2025 19:15,42.86706455,30.18807363
1/24/2025 19:30,42.55124759,29.96566732
1/24/2025 19:45,42.40664929,29.86383753
1/24/2025 20:00,42.99039117,30.27492336
1/24/2025 20:15,42.74103287,30.09931892
1/24/2025 20:30,42.7141666,30.08039901
1/24/2025 20:45,42.6076852,30.00541211
1/24/2025 21:00,42.55198534,29.96618686
1/24/2025 21:15,42.7761373,30.12404035
1/24/2025 21:30,42.59834041,29.99883127
1/24/2025 21:45,42.5227214,29.94557845
1/24/2025 22:00,42.32869408,29.8089395
1/24/2025 22:15,42.88009807,30.19725216
1/24/2025 22:30,42.6553928,30.03900901
1/24/2025 22:45,42.57184302,29.98017114
1/24/2025 23:00,42.68527153,30.06005037
1/24/2025 23:15,42.73691378,30.09641816
1/24/2025 23:30,43.08150285,30.33908651
1/24/2025 23:45,42.8753642,30.19391845
1/25/2025 0:00,42.73168808,30.09273808
1/25/2025 0:15,42.76267343,30.11455875
1/25/2025 0:30,42.93604384,30.23665059
1/25/2025 0:45,43.02979912,30.30267544
1/25/2025 1:00,42.79199885,30.13521046
1/25/2025 1:15,42.92749828,30.23063259
1/25/2025 1:30,42.88231131,30.19881078
1/25/2025 1:45,42.98491955,30.2710701
1/25/2025 2:00,43.0397587,30.30968922
1/25/2025 2:15,43.07775264,30.33644552
