,"Master Meter Flow Rate, GPM","Master Meter Flow Rate, m3/hr"
8/14/2025 0:45,17.39333333,3.950455737
8/14/2025 1:00,12.72666667,2.890540438
8/14/2025 1:15,14.07111111,3.195896988
8/14/2025 1:30,12.85777778,2.92031901
8/14/2025 1:45,11.53555556,2.620009676
8/14/2025 2:00,11.33333333,2.574080013
8/14/2025 2:15,12,2.725496484
8/14/2025 2:30,11.13111111,2.52815035
8/14/2025 2:45,11.53555556,2.620009676
8/14/2025 3:00,13.07111111,2.968772281
8/14/2025 3:15,13.46444444,3.058107999
8/14/2025 3:30,13.46444444,3.058107999
8/14/2025 3:45,12.53555556,2.847134383
8/14/2025 4:00,13.66666667,3.104037662
8/14/2025 4:15,13,2.952621191
8/14/2025 4:30,14.73777778,3.34731346
8/14/2025 4:45,14.46444444,3.285232706
8/14/2025 5:00,14.67030792,3.331989388
8/14/2025 5:15,14.54749583,3.304095727
8/14/2025 5:30,15.66666667,3.558287076
8/14/2025 5:45,17.14666667,3.894431643
8/14/2025 6:00,18.13,4.117770938
8/14/2025 6:15,17.46333333,3.966354467
8/14/2025 6:30,20.48,4.651513999
8/14/2025 6:45,20.46333333,4.647728588
8/14/2025 7:00,20.40666667,4.634858188
8/14/2025 7:15,24.14666667,5.484304592
8/14/2025 7:30,25.07333333,5.694773487
8/14/2025 7:45,27.46333333,6.237601537
8/14/2025 8:00,26.33333333,5.980950618
8/14/2025 8:15,25.39,5.766696311
8/14/2025 8:30,23.85333333,5.417681344
8/14/2025 8:45,21.07333333,4.786274659
8/14/2025 9:00,22.92666667,5.207212449
8/14/2025 9:15,23.75666667,5.395725956
8/14/2025 9:30,29.92666667,6.797085398
8/14/2025 9:45,26.63847153,6.05025504
8/14/2025 10:00,26.52158041,6.02370618
8/14/2025 10:15,26.68888889,6.061706069
8/14/2025 10:30,26.38666667,5.993063935
8/14/2025 10:45,25.46222222,5.783099762
8/14/2025 11:00,26.28,5.9688373
8/14/2025 11:15,26.38666667,5.993063935
8/14/2025 11:30,21.92444444,4.979583021
8/14/2025 11:45,23,5.223868261
8/14/2025 12:00,30.28,6.877336128
8/14/2025 12:15,28.15111111,6.393812863
8/14/2025 12:30,29.12888889,6.615890354
8/14/2025 12:45,30.07555556,6.830901743
8/14/2025 13:00,36.32444444,8.250178801
8/14/2025 13:15,48.84,11.09277069
8/14/2025 13:30,46.69777778,10.6062191
8/14/2025 13:45,44.46222222,10.09846919
8/14/2025 14:00,44.92444444,10.20345128
8/14/2025 14:15,41.46222222,9.417095074
8/14/2025 14:30,47.41564645,10.76926481
8/14/2025 14:45,49.23333333,11.18210641
8/14/2025 15:00,30.81111111,6.997964583
8/14/2025 15:15,37.54444444,8.527270944
8/14/2025 15:30,49.02777778,11.13541966
8/14/2025 15:45,49,11.12911064
8/14/2025 16:00,48.53888889,11.02438092
8/14/2025 16:15,48.92222222,11.11144539
8/14/2025 16:30,46.51111111,10.56382248
8/14/2025 16:45,42.92222222,9.748697146
8/14/2025 17:00,31.53333333,7.161999094
8/14/2025 17:15,25.15,5.712186381
8/14/2025 17:30,23.82222222,5.410615242
8/14/2025 17:45,22.84444444,5.188537751
8/14/2025 18:00,29.06111111,6.600496346
8/14/2025 18:15,44,9.993487108
8/14/2025 18:30,47.33333333,10.75056946
8/14/2025 18:45,42.92222222,9.748697146
8/14/2025 19:00,43.8041458,9.94900378
8/14/2025 19:15,42.65148581,9.687206218
8/14/2025 19:30,44.04666667,10.00408626
8/14/2025 19:45,43.7,9.925349696
8/14/2025 20:00,49.63333333,11.27295629
8/14/2025 20:15,38.84,8.82152362
8/14/2025 20:30,38.54,8.753386208
8/14/2025 20:45,35.3,8.017502157
8/14/2025 21:00,30.17333333,6.853109493
8/14/2025 21:15,25.76,5.850732452
8/14/2025 21:30,23.87333333,5.422223838
8/14/2025 21:45,21.84,4.960403601
8/14/2025 22:00,18.41333333,4.182122938
8/14/2025 22:15,22.54,5.119390896
8/14/2025 22:30,21.66666667,4.921035318
8/14/2025 22:45,22.46,5.101220919
8/14/2025 23:00,25.08,5.696287652
8/14/2025 23:15,21.3,4.837756259
8/14/2025 23:30,17.04666667,3.871719172
8/14/2025 23:45,15.46,3.51134797
8/15/2025 0:00,22.02115377,5.001548099
8/15/2025 0:15,20.29444444,4.609369748
8/15/2025 0:30,16.08666667,3.653679453
8/15/2025 0:45,12.54111111,2.848396187
8/15/2025 1:00,16.03888889,3.642827939
8/15/2025 1:15,16.91777778,3.842445321
8/15/2025 1:30,12.50222222,2.839563559
8/15/2025 1:45,10.91777778,2.479697079
8/15/2025 2:00,8.917777778,2.025447665
8/15/2025 2:15,9.623333333,2.185696764
8/15/2025 2:30,11.04333333,2.508213848
8/15/2025 2:45,8,1.816997656
8/15/2025 3:00,7.792222222,1.769806189
8/15/2025 3:15,7.541111111,1.712772652
8/15/2025 3:30,8.666666667,1.968414127
8/15/2025 3:45,8.541111111,1.939897359
8/15/2025 4:00,8.792222222,1.996930896
8/15/2025 4:15,9.082222222,2.062797061
8/15/2025 4:30,9.584444444,2.176864136
8/15/2025 4:45,8.550369134,1.942000084
8/15/2025 5:00,7.66853645,1.741714094
8/15/2025 5:15,9.542222222,2.167274426
8/15/2025 5:30,11.12444444,2.526636185
8/15/2025 5:45,9,2.044122363
8/15/2025 6:00,10.04444444,2.281341501
8/15/2025 6:15,13.45777778,3.056593835
8/15/2025 6:30,14.29333333,3.246369145
8/15/2025 6:45,14.91555556,3.387691185
8/15/2025 7:00,16.58666667,3.767241807
8/15/2025 7:15,20,4.54249414
8/15/2025 7:30,27.13333333,6.162650383
8/15/2025 7:45,29.57777778,6.717844111
8/15/2025 8:00,27.54666667,6.256528595
8/15/2025 8:15,34,7.722240038
8/15/2025 8:30,43.8,9.948062167
8/15/2025 8:45,47.37333333,10.75965445
8/15/2025 9:00,47.29333333,10.74148448
8/15/2025 9:15,49,11.12911064
8/15/2025 9:30,48.84133185,11.09307319
8/15/2025 9:45,43.94764051,9.981594975
8/15/2025 10:00,30.06,6.827368692
8/15/2025 10:15,34.97666667,7.944065169
8/15/2025 10:30,42.66666667,9.690654165
8/15/2025 10:45,43.26,9.825414825
8/15/2025 11:00,48,10.90198594
8/15/2025 11:15,49.26,11.18816307
8/15/2025 11:30,45.61666667,10.36067205
8/15/2025 11:45,48.08666667,10.92167008
8/15/2025 12:00,38.30666667,8.700390443
8/15/2025 12:15,33,7.495115331
8/15/2025 12:30,31,7.040865917
8/15/2025 12:45,33,7.495115331
8/15/2025 13:00,44.32333333,10.0669241
8/15/2025 13:15,49.28333333,11.19346264
8/15/2025 13:30,51.80333333,11.7658169
8/15/2025 13:45,52.37,11.89452091
8/15/2025 14:00,52.61666667,11.950545
8/15/2025 14:15,45.45666667,10.3243321
8/15/2025 14:30,48.84565016,11.09405398
8/15/2025 14:45,41.82222222,9.498859968
8/15/2025 15:00,39.67777778,9.011803652
8/15/2025 15:15,31.72222222,7.204900428
8/15/2025 15:30,27.22222222,6.182839246
8/15/2025 15:45,26.17777778,5.945620108
8/15/2025 16:00,27.15555556,6.167697599
8/15/2025 16:15,25.63333333,5.821963323
8/15/2025 16:30,31.63333333,7.184711565
8/15/2025 16:45,26.73333333,6.0718005
8/15/2025 17:00,25.54444444,5.80177446
8/15/2025 17:15,24.45555556,5.55446089
8/15/2025 17:30,25.3,5.746255087
8/15/2025 17:45,26.45555556,6.008710304
8/15/2025 18:00,28.42222222,6.455388895
8/15/2025 18:15,25.82222222,5.864864656
8/15/2025 18:30,24.24444444,5.506512341
8/15/2025 18:45,20.91111111,4.749429984
8/15/2025 19:00,21.55077351,4.894713119
8/15/2025 19:15,21.56148766,4.897146568
8/15/2025 19:30,24.90888889,5.657424091
8/15/2025 19:45,21.09111111,4.790312431
8/15/2025 20:00,19.78777778,4.49429323
8/15/2025 20:15,21.54555556,4.893527993
8/15/2025 20:30,23.09111111,5.244561845
8/15/2025 20:45,22.36333333,5.079265531
8/15/2025 21:00,22.75777778,5.16885361
8/15/2025 21:15,23,5.223868261
8/15/2025 21:30,24.97,5.671303934
8/15/2025 21:45,21.63555556,4.913969216
8/15/2025 22:00,21.72777778,4.934915162
8/15/2025 22:15,22.45444444,5.099959115
8/15/2025 22:30,20.03,4.549307881
8/15/2025 22:45,21.18222222,4.811006016
8/15/2025 23:00,19.51444444,4.432212477
8/15/2025 23:15,17.63666667,4.005722749
8/15/2025 23:30,19.03,4.322183174
8/15/2025 23:45,18.18222222,4.129631895
8/16/2025 0:00,16.92447412,3.843966226
8/16/2025 0:15,17.45333333,3.96408322
8/16/2025 0:30,13.69333333,3.110094321
8/16/2025 0:45,14,3.179745898
8/16/2025 1:00,14.90666667,3.385672299
8/16/2025 1:15,10.90666667,2.477173471
8/16/2025 1:30,11.76,2.670986554
8/16/2025 1:45,11.45333333,2.601334978
8/16/2025 2:00,10.76,2.443861847
8/16/2025 2:15,11.90666667,2.704298178
8/16/2025 2:30,10.12,2.298502035
8/16/2025 2:45,9.453333333,2.147085564
8/16/2025 3:00,10.54666667,2.395408576
8/16/2025 3:15,10.54666667,2.395408576
8/16/2025 3:30,10.12,2.298502035
8/16/2025 3:45,10,2.27124707
8/16/2025 4:00,9.786666667,2.222793799
8/16/2025 4:15,9,2.044122363
8/16/2025 4:30,9.668777592,2.196018278
8/16/2025 4:45,9.006794658,2.045665598
8/16/2025 5:00,9.881111111,2.244244466
8/16/2025 5:15,9.452222222,2.146833203
8/16/2025 5:30,10.31,2.341655729
8/16/2025 5:45,10.90444444,2.476668749
8/16/2025 6:00,11.76222222,2.671491276
8/16/2025 6:15,13.09555556,2.974324219
8/16/2025 6:30,13.80888889,3.136339843
8/16/2025 6:45,11.64333333,2.644488672
8/16/2025 7:00,12.54777778,2.849910351
8/16/2025 7:15,13.45222222,3.055332031
8/16/2025 7:30,16.52444444,3.753109603
8/16/2025 7:45,17.54777778,3.985533886
8/16/2025 8:00,17.54777778,3.985533886
8/16/2025 8:15,18.45222222,4.190955566
8/16/2025 8:30,18.16777778,4.126351205
8/16/2025 8:45,25,5.678117675
8/16/2025 9:00,27.45222222,6.235077929
8/16/2025 9:15,22.37257652,5.081364886
8/16/2025 9:30,20.12190688,4.570182205
8/16/2025 9:45,24.94,5.664490193
8/16/2025 10:00,28.29333333,6.426115043
8/16/2025 10:15,33.90222222,7.700032289
8/16/2025 10:30,36.52888889,8.296613186
8/16/2025 10:45,35.90222222,8.154281703
8/16/2025 11:00,35.90222222,8.154281703
8/16/2025 11:15,35.19555556,7.993780243
8/16/2025 11:30,36.96,8.394529171
8/16/2025 11:45,39.70666667,9.018365033
8/16/2025 12:00,36.78444444,8.354656167
8/16/2025 12:15,34.35333333,7.802490768
8/16/2025 12:30,35.41111111,8.042738236
8/16/2025 12:45,34.70666667,7.882741498
8/16/2025 13:00,33.07777778,7.512780586
8/16/2025 13:15,38.09777778,8.652946615
8/16/2025 13:30,33.90222222,7.700032289
8/16/2025 13:45,37.54888889,8.528280387
8/16/2025 14:00,31.85116861,7.234187339
8/16/2025 14:15,31,7.040865917
8/16/2025 14:30,29.45,6.688822621
8/16/2025 14:45,31.1,7.063578388
8/16/2025 15:00,30.68333333,6.968943093
8/16/2025 15:15,24.05,5.462349203
8/16/2025 15:30,27.75,6.302710619
8/16/2025 15:45,25,5.678117675
8/16/2025 16:00,23.91666667,5.432065909
8/16/2025 16:15,20.55,4.667412729
8/16/2025 16:30,22.1,5.019456025
8/16/2025 16:45,21.9,4.974031083
8/16/2025 17:00,21.21666667,4.8188292
8/16/2025 17:15,20.9,4.746906376
8/16/2025 17:30,20.43333333,4.640914846
8/16/2025 17:45,23.1,5.246580732
8/16/2025 18:00,19.58333333,4.447858845
8/16/2025 18:15,21.2,4.815043788
8/16/2025 18:30,18.3494732,4.167618723
8/16/2025 18:45,24.11945836,5.478124912
8/16/2025 19:00,21.65333333,4.918006989
8/16/2025 19:15,26.34666667,5.983978947
8/16/2025 19:30,25.66666667,5.829534146
8/16/2025 19:45,25,5.678117675
8/16/2025 20:00,23.02666667,5.22992492
8/16/2025 20:15,19.55111111,4.440540383
8/16/2025 20:30,19.76888889,4.490003097
8/16/2025 20:45,22.55111111,5.121914504
8/16/2025 21:00,21.44888889,4.871572604
8/16/2025 21:15,20.34666667,4.621230705
8/16/2025 21:30,24.07555556,5.468153501
8/16/2025 21:45,29.75555556,6.758221837
8/16/2025 22:00,24.46222222,5.555975055
8/16/2025 22:15,22.48888889,5.1077823
8/16/2025 22:30,25.96,5.896157394
8/16/2025 22:45,26.44888889,6.007196139
8/16/2025 23:00,20.91111111,4.749429984
8/16/2025 23:15,20.46621592,4.648383293
8/16/2025 23:30,17.78493229,4.039397536
8/16/2025 23:45,17.89555556,4.064522812
8/17/2025 0:00,15,3.406870605
8/17/2025 0:15,18.65666667,4.23738995
8/17/2025 0:30,20.01,4.544765387
8/17/2025 0:45,14.23888889,3.234003467
8/17/2025 1:00,12.21888889,2.775211559
8/17/2025 1:15,11.89555556,2.70177457
8/17/2025 1:30,10.33333333,2.346955306
8/17/2025 1:45,11.55222222,2.623795087
8/17/2025 2:00,11.33333333,2.574080013
8/17/2025 2:15,13.10444444,2.976343105
8/17/2025 2:30,11.12444444,2.526636185
8/17/2025 2:45,11.65666667,2.647517001
8/17/2025 3:00,12.78111111,2.902906116
8/17/2025 3:15,11.44777778,2.600073174
8/17/2025 3:30,10.11444444,2.297240231
8/17/2025 3:45,10.55222222,2.39667038
8/17/2025 4:00,10.17166667,2.310236811
8/17/2025 4:15,9.23164719,2.096735163
8/17/2025 4:30,10.77503617,2.447276933
8/17/2025 4:45,11,2.498371777
8/17/2025 5:00,10.33333333,2.346955306
8/17/2025 5:15,9.893333333,2.247020435
8/17/2025 5:30,10.76666667,2.445376012
8/17/2025 5:45,13.44666667,3.054070227
8/17/2025 6:00,11.44666667,2.599820813
8/17/2025 6:15,11.44666667,2.599820813
8/17/2025 6:30,11.66666667,2.649788248
8/17/2025 6:45,11.55333333,2.624047448
8/17/2025 7:00,13.54666667,3.076782697
8/17/2025 7:15,14.89333333,3.38264397
8/17/2025 7:30,18.21333333,4.136697997
8/17/2025 7:45,19.10666667,4.339596068
8/17/2025 8:00,21.97333333,4.990686895
8/17/2025 8:15,33.10666667,7.519341966
8/17/2025 8:30,38.87333333,8.829094443
8/17/2025 8:45,42.10666667,9.563464329
8/17/2025 9:00,45.27230755,10.28245959
8/17/2025 9:15,42.33666667,9.615703012
8/17/2025 9:30,42.77555556,9.715385522
8/17/2025 9:45,41.33666667,9.388578305
8/17/2025 10:00,29.55777778,6.713301617
8/17/2025 10:15,42.43555556,9.638163122
8/17/2025 10:30,52.20777778,11.85767623
8/17/2025 10:45,55.11888889,12.51886149
8/17/2025 11:00,50.22444444,11.40721223
8/17/2025 11:15,53.88111111,12.23773157
8/17/2025 11:30,55.67,12.64403244
8/17/2025 11:45,46.79222222,10.62766976
8/17/2025 12:00,29.90777778,6.792795265
8/17/2025 12:15,23.44555556,5.325064936
8/17/2025 12:30,27.65666667,6.281512313
8/17/2025 12:45,32,7.267990624
8/17/2025 13:00,45.08222222,10.23928651
8/17/2025 13:15,53.01,12.03988072
8/17/2025 13:30,52.55777778,11.93716988
8/17/2025 13:45,49.26952328,11.19032604
8/17/2025 14:00,47.23168243,10.72748203
8/17/2025 14:15,49.22222222,11.1795828
8/17/2025 14:30,45.66666667,10.37202829
8/17/2025 14:45,46.11111111,10.4729726
8/17/2025 15:00,27.88888889,6.334255717
8/17/2025 15:15,37.66666667,8.55503063
8/17/2025 15:30,45.66666667,10.37202829
8/17/2025 15:45,42.33333333,9.61494593
8/17/2025 16:00,43,9.766362401
8/17/2025 16:15,42.11111111,9.564473773
8/17/2025 16:30,45,10.22061181
8/17/2025 16:45,40.66666667,9.236404751
8/17/2025 17:00,26.44444444,6.006186696
8/17/2025 17:15,26.22222222,5.955714539
8/17/2025 17:30,25.11111111,5.703353754
8/17/2025 17:45,32.44444444,7.368934938
8/17/2025 18:00,42,9.539237694
8/17/2025 18:15,48.66666667,11.05340241
8/17/2025 18:30,47.79270636,10.85490443
8/17/2025 18:45,47.70404563,10.83476739
8/17/2025 19:00,49.88666667,11.33049455
8/17/2025 19:15,48.11333333,10.92772674
8/17/2025 19:30,48.77666667,11.07838613
8/17/2025 19:45,46.88666667,10.64912043
8/17/2025 20:00,35.31666667,8.021287569
8/17/2025 20:15,32.67,7.420164178
8/17/2025 20:30,34.00333333,7.72299712
8/17/2025 20:45,34.21666667,7.771450391
8/17/2025 21:00,29.99666667,6.812984128
8/17/2025 21:15,29,6.586616503
8/17/2025 21:30,27.44666667,6.233816125
8/17/2025 21:45,31,7.040865917
8/17/2025 22:00,28.10333333,6.382961349
8/17/2025 22:15,24.55666667,5.577425722
8/17/2025 22:30,30.78,6.990898481
8/17/2025 22:45,27,6.132367089
8/17/2025 23:00,26.33,5.980193535
8/17/2025 23:15,22.90493044,5.202275615
8/17/2025 23:30,22.22177704,5.047114598
8/17/2025 23:45,21.67333333,4.922549483
8/18/2025 0:00,22.76888889,5.171377218
8/18/2025 0:15,20.67333333,4.695424776
8/18/2025 0:30,19.54444444,4.439026218
8/18/2025 0:45,18.11555556,4.114490248
8/18/2025 1:00,17.66,4.011022326
8/18/2025 1:15,15.44222222,3.507310198
8/18/2025 1:30,14.78222222,3.357407891
8/18/2025 1:45,15.32666667,3.481064676
8/18/2025 2:00,13.33333333,3.028329427
8/18/2025 2:15,14,3.179745898
8/18/2025 2:30,14,3.179745898
8/18/2025 2:45,14.55777778,3.306431012
8/18/2025 3:00,13.21777778,3.002083905
8/18/2025 3:15,13.55777778,3.079306305
8/18/2025 3:30,13.77555556,3.128769019
8/18/2025 3:45,13,2.952621191
8/18/2025 4:00,13.2308273,3.005047775
8/18/2025 4:15,14.01030978,3.182087503
8/18/2025 4:30,14.44111111,3.27993313
8/18/2025 4:45,13,2.952621191
8/18/2025 5:00,13,2.952621191
8/18/2025 5:15,14.11777778,3.206496141
8/18/2025 5:30,14.10777778,3.204224894
8/18/2025 5:45,13.44111111,3.052808423
8/18/2025 6:00,15.46111111,3.511600331
8/18/2025 6:15,18.55888889,4.215182201
8/18/2025 6:30,19.66666667,4.466785904
8/18/2025 6:45,21.23555556,4.823119334
8/18/2025 7:00,25.02,5.682660169
8/18/2025 7:15,29.55888889,6.713553978
8/18/2025 7:30,34.90222222,7.927156996
8/18/2025 7:45,35.67666667,8.103052463
8/18/2025 8:00,30.53888889,6.936136191
8/18/2025 8:15,34.23555556,7.775740525
8/18/2025 8:30,39.35333333,8.938114303
8/18/2025 8:45,41.47833055,9.420753673
8/18/2025 9:00,44.35396772,10.07388192
8/18/2025 9:15,44,9.993487108
8/18/2025 9:30,46.45333333,10.55069972
8/18/2025 9:45,39.84,9.048648327
8/18/2025 10:00,26.74666667,6.07482883
8/18/2025 10:15,35.28,8.012959663
8/18/2025 10:30,45.93333333,10.43259487
8/18/2025 10:45,47.64,10.82022104
8/18/2025 11:00,48.57333333,11.0322041
8/18/2025 11:15,47.32,10.74754114
8/18/2025 11:30,48,10.90198594
8/18/2025 11:45,43.2,9.811787342
8/18/2025 12:00,25.16,5.714457628
8/18/2025 12:15,26.44,6.005177253
8/18/2025 12:30,27.34666667,6.211103654
8/18/2025 12:45,28.44,6.459426667
8/18/2025 13:00,39.44,8.957798444
8/18/2025 13:15,50.32,11.42891526
8/18/2025 13:30,45.26008162,10.27968278
8/18/2025 13:45,44.75555556,10.16509244
8/18/2025 14:00,45.47222222,10.32786515
8/18/2025 14:15,45.75555556,10.39221715
8/18/2025 14:30,42.42222222,9.635134793
8/18/2025 14:45,45.61111111,10.35941025
8/18/2025 15:00,29.65555556,6.735509366
8/18/2025 15:15,34.17222222,7.76135596
8/18/2025 15:30,42.36666667,9.622516753
8/18/2025 15:45,41.63333333,9.455958635
8/18/2025 16:00,44.15555556,10.02881762
8/18/2025 16:15,44.19444444,10.03765025
8/18/2025 16:30,46.05,10.45909276
8/18/2025 16:45,48.75555556,11.07359127
8/18/2025 17:00,38.00555556,8.63200067
8/18/2025 17:15,29.12222222,6.614376189
8/18/2025 17:30,31.77222222,7.216256663
8/18/2025 17:45,28.43888889,6.459174306
8/18/2025 18:00,33.66111111,7.645269998
8/18/2025 18:15,47.60727509,10.81278841
8/18/2025 18:30,47.09281395,10.69594157
8/18/2025 18:45,43.43777778,9.865792551
8/18/2025 19:00,37.60666667,8.541403148
8/18/2025 19:15,27.81555556,6.317599906
8/18/2025 19:30,19.64666667,4.46224341
8/18/2025 19:45,22.24888889,5.05327237
8/18/2025 20:00,21.31333333,4.840784589
8/18/2025 20:15,23.24888889,5.280397077
8/18/2025 20:30,19.41777778,4.410257088
8/18/2025 20:45,24.37333333,5.535786192
8/18/2025 21:00,23.24888889,5.280397077
8/18/2025 21:15,35.49777778,8.062422377
8/18/2025 21:30,34.10444444,7.745961952
8/18/2025 21:45,33.50222222,7.609182406
8/18/2025 22:00,25.50222222,5.79218475
8/18/2025 22:15,21.43777778,4.869048997
8/18/2025 22:30,20.35333333,4.62274487
8/18/2025 22:45,21.18888889,4.812520181
8/18/2025 23:00,22.19670562,5.04142026
8/18/2025 23:15,23.62,5.364685579
8/18/2025 23:30,19.66666667,4.466785904
8/18/2025 23:45,19.87333333,4.51372501
8/19/2025 0:00,19.43666667,4.414547222
8/19/2025 0:15,17.43666667,3.960297808
8/19/2025 0:30,17.87333333,4.059475596
8/19/2025 0:45,13.87333333,3.150976768
8/19/2025 1:00,13.87333333,3.150976768
8/19/2025 1:15,12.69,2.882212532
8/19/2025 1:30,12.41333333,2.819374696
8/19/2025 1:45,9.436666667,2.143300152
8/19/2025 2:00,8.333333333,1.892705892
8/19/2025 2:15,8.436666667,1.916175445
8/19/2025 2:30,8.666666667,1.968414127
8/19/2025 2:45,9.126666667,2.072891493
8/19/2025 3:00,8.666666667,1.968414127
8/19/2025 3:15,8.873333333,2.015353233
8/19/2025 3:30,7.572235207,1.719841703
8/19/2025 3:45,7.871111111,1.787723805
8/19/2025 4:00,8.411111111,1.910371147
8/19/2025 4:15,8.653333333,1.965385798
8/19/2025 4:30,7.333333333,1.665581185
8/19/2025 4:45,8.564444444,1.945196935
8/19/2025 5:00,9.666666667,2.195538834
8/19/2025 5:15,9,2.044122363
8/19/2025 5:30,8.768888889,1.99163132
8/19/2025 5:45,8.564444444,1.945196935
8/19/2025 6:00,10.36,2.353011965
8/19/2025 6:15,10.87111111,2.469097926
8/19/2025 6:30,12.72,2.889026273
8/19/2025 6:45,16,3.633995312
8/19/2025 7:00,15.79555556,3.587560927
8/19/2025 7:15,23.08,5.242038238
8/19/2025 7:30,27.48888889,6.243405835
8/19/2025 7:45,29.74222222,6.755193508
8/19/2025 8:00,20.64,4.687853952
8/19/2025 8:15,23.32410499,5.297480512
8/19/2025 8:30,19.10482471,4.339177714
8/19/2025 8:45,22.13111111,5.026522127
8/19/2025 9:00,22.79777778,5.177938598
8/19/2025 9:15,21.60666667,4.907407836
8/19/2025 9:30,20.39333333,4.631829858
8/19/2025 9:45,25,5.678117675
8/19/2025 10:00,21.83888889,4.96015124
8/19/2025 10:15,23.95888889,5.441655619
8/19/2025 10:30,28.10111111,6.382456627
8/19/2025 10:45,30.52444444,6.932855501
8/19/2025 11:00,29.91,6.793299986
8/19/2025 11:15,30.65555556,6.962634073
8/19/2025 11:30,25.37444444,5.76316326
8/19/2025 11:45,26.30333333,5.974136876
8/19/2025 12:00,28.82777778,6.547500581
8/19/2025 12:15,28.30333333,6.42838629
8/19/2025 12:30,32.36333333,7.350512601
8/19/2025 12:45,29.43444444,6.68528957
8/19/2025 13:00,28.09894268,6.381964124
8/19/2025 13:15,24.43333333,5.549413674
8/19/2025 13:30,25.16666667,5.715971793
8/19/2025 13:45,27.3,6.200504501
8/19/2025 14:00,27.8,6.314066855
8/19/2025 14:15,25.16666667,5.715971793
8/19/2025 14:30,23.63333333,5.367713909
8/19/2025 14:45,23.96666667,5.443422144
8/19/2025 15:00,23.16666667,5.261722379
8/19/2025 15:15,21.43333333,4.868039553
8/19/2025 15:30,23,5.223868261
8/19/2025 15:45,23.26666667,5.28443485
8/19/2025 16:00,23.86666667,5.420709674
8/19/2025 16:15,23.56666667,5.352572262
8/19/2025 16:30,27.83333333,6.321637678
8/19/2025 16:45,27.3,6.200504501
8/19/2025 17:00,24.46666667,5.556984498
8/19/2025 17:15,27.43333333,6.230787795
8/19/2025 17:30,22.27377481,5.058924577
8/19/2025 17:45,21.58293081,4.902016837
8/19/2025 18:00,28.93777778,6.572484299
8/19/2025 18:15,27.13555556,6.163155105
8/19/2025 18:30,24.16111111,5.487585282
8/19/2025 18:45,21.29666667,4.836999177
8/19/2025 19:00,24.77666667,5.627393157
8/19/2025 19:15,26.72888889,6.070791057
8/19/2025 19:30,27.19777778,6.177287309
8/19/2025 19:45,25.27111111,5.739693707
8/19/2025 20:00,22.72888889,5.162292229
8/19/2025 20:15,23,5.223868261
8/19/2025 20:30,24.80222222,5.633197455
8/19/2025 20:45,23.86444444,5.420204952
8/19/2025 21:00,22.29666667,5.064123884
8/19/2025 21:15,20.56777778,4.671450501
8/19/2025 21:30,26.87555556,6.104102681
8/19/2025 21:45,26.16111111,5.941834696
8/19/2025 22:00,25.40666667,5.770481723
8/19/2025 22:15,26.60946021,6.043665854
8/19/2025 22:30,24.86613986,5.647714731
8/19/2025 22:45,21.43111111,4.867534832
8/19/2025 23:00,21.62666667,4.91195033
8/19/2025 23:15,17.43111111,3.959036004
8/19/2025 23:30,18.84444444,4.280038923
8/19/2025 23:45,19.72444444,4.479908665
8/20/2025 0:00,15.05777778,3.419993366
8/20/2025 0:15,14,3.179745898
8/20/2025 0:30,13.56888889,3.081829913
8/20/2025 0:45,13.29333333,3.019244438
8/20/2025 1:00,11.60888889,2.636665487
8/20/2025 1:15,14.29333333,3.246369145
8/20/2025 1:30,10.09777778,2.293454819
8/20/2025 1:45,11.43111111,2.596287762
8/20/2025 2:00,9.431111111,2.142038348
8/20/2025 2:15,11.13777778,2.529664514
8/20/2025 2:30,10.19555556,2.315662568
8/20/2025 2:45,9.431111111,2.142038348
8/20/2025 3:00,8.097777778,1.839205405
8/20/2025 3:15,8.007612688,1.818726685
8/20/2025 3:30,10.04462437,2.281382368
8/20/2025 3:45,11,2.498371777
8/20/2025 4:00,10.43,2.368910694
8/20/2025 4:15,9.43,2.141785987
8/20/2025 4:30,9.903333333,2.249291682
8/20/2025 4:45,9.43,2.141785987
8/20/2025 5:00,8.763333333,1.990369516
8/20/2025 5:15,7.43,1.687536573
8/20/2025 5:30,10.80666667,2.454461
8/20/2025 5:45,9,2.044122363
8/20/2025 6:00,8.806666667,2.000211586
8/20/2025 6:15,12.14,2.757293943
8/20/2025 6:30,13.47333333,3.060126886
8/20/2025 6:45,12.72,2.889026273
8/20/2025 7:00,17.84,4.051904773
8/20/2025 7:15,24.71,5.61225151
8/20/2025 7:30,30.36666667,6.897020269
8/20/2025 7:45,36,8.176489452
8/20/2025 8:00,24.7889297,5.630178394
8/20/2025 8:15,24.57333333,5.581211133
8/20/2025 8:30,23.80888889,5.407586913
8/20/2025 8:45,21.71555556,4.932139193
8/20/2025 9:00,21.33333333,4.845327083
8/20/2025 9:15,20.57111111,4.672207584
8/20/2025 9:30,23.23777778,5.277873469
8/20/2025 9:45,25.99777778,5.90473766
8/20/2025 10:00,30.33333333,6.889449446
8/20/2025 10:15,27.85777778,6.327189615
8/20/2025 10:30,33.14,7.52691279
8/20/2025 10:45,31.43111111,7.138781902
8/20/2025 11:00,31.09555556,7.062568945
8/20/2025 11:15,28.71333333,6.52150742
8/20/2025 11:30,29.33333333,6.662324739
8/20/2025 11:45,26.57333333,6.035460547
8/20/2025 12:00,21.80888889,4.953337499
